event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Valencia vs Elche,Daniel Ballesteros,Over 0.5,1.48,Open,Antal afslutninger på mål | Daniel Ballesteros,
Valencia vs Elche,Daniel Ballesteros,Over 1.5,3.4,Open,Antal afslutninger på mål | Daniel Ballesteros,
Valencia vs Elche,Daniel Raba,Over 0.5,1.35,Open,Antal afslutninger på mål | Daniel Raba,
Valencia vs Elche,Daniel Raba,Over 1.5,2.75,Open,Antal afslutninger på mål | Daniel Raba,
Valencia vs Elche,Daniel Raba,Over 2.5,7.0,Open,Antal afslutninger på mål | Daniel Raba,
Valencia vs Elche,Danjuma Arnaut,Over 0.5,1.4,Open,Antal afslutninger på mål | Danjuma Arnaut,
Valencia vs Elche,Danjuma Arnaut,Over 1.5,3.0,Open,Antal afslutninger på mål | Danjuma Arnaut,
Valencia vs Elche,David Affengruber,Over 0.5,4.5,Open,Antal afslutninger på mål | David Affengruber,
Valencia vs Elche,David Delgado,Over 0.5,4.25,Open,Antal afslutninger på mål | David Delgado,
Valencia vs Elche,David Otorbi,Over 0.5,1.6471,Open,Antal afslutninger på mål | David Otorbi,
Valencia vs Elche,David Otorbi,Over 1.5,4.25,Open,Antal afslutninger på mål | David Otorbi,
Valencia vs Elche,Diego Lopez,Over 0.5,1.9,Open,Antal afslutninger på mål | Diego Lopez,
Valencia vs Elche,Diego Lopez,Over 1.5,6.0,Open,Antal afslutninger på mål | Diego Lopez,
Valencia vs Elche,Dimitri Foulquier,Over 0.5,4.25,Open,Antal afslutninger på mål | Dimitri Foulquier,
Valencia vs Elche,Eray Comert,Over 0.5,3.5,Open,Antal afslutninger på mål | Eray Comert,
Valencia vs Elche,Eray Comert,Over 1.5,19.0,Open,Antal afslutninger på mål | Eray Comert,
Valencia vs Elche,Federico Redondo,Over 0.5,4.5,Open,Antal afslutninger på mål | Federico Redondo,
Valencia vs Elche,Filip Ugrinic,Over 0.5,1.35,Open,Antal afslutninger på mål | Filip Ugrinic,
Valencia vs Elche,Filip Ugrinic,Over 1.5,2.8572,Open,Antal afslutninger på mål | Filip Ugrinic,
Valencia vs Elche,German Valera,Over 0.5,1.7,Open,Antal afslutninger på mål | German Valera,
Valencia vs Elche,German Valera,Over 1.5,4.5,Open,Antal afslutninger på mål | German Valera,
