event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Eintracht Frankfurt vs Borussia Dortmund,Pharrel Nnamdi Collins,Over 3.5,2.0834,Open,Spillers samlede antal tacklinger | Pharrel Nnamdi Collins,
Eintracht Frankfurt vs Borussia Dortmund,Pharrel Nnamdi Collins,Over 4.5,3.0,Open,Spillers samlede antal tacklinger | Pharrel Nnamdi Collins,
Eintracht Frankfurt vs Borussia Dortmund,Pharrel Nnamdi Collins,Over 5.5,4.75,Open,Spillers samlede antal tacklinger | Pharrel Nnamdi Collins,
Eintracht Frankfurt vs Borussia Dortmund,Pharrel Nnamdi Collins,Over 6.5,8.0,Open,Spillers samlede antal tacklinger | Pharrel Nnamdi Collins,
Eintracht Frankfurt vs Borussia Dortmund,Pharrel Nnamdi Collins,Over 7.5,13.0,Open,Spillers samlede antal tacklinger | Pharrel Nnamdi Collins,
Eintracht Frankfurt vs Borussia Dortmund,Ramy Bensebaini,Over 1.5,1.4445,Open,Spillers samlede antal tacklinger | Ramy Bensebaini,
Eintracht Frankfurt vs Borussia Dortmund,Ramy Bensebaini,Over 2.5,2.5455,Open,Spillers samlede antal tacklinger | Ramy Bensebaini,
Eintracht Frankfurt vs Borussia Dortmund,Ramy Bensebaini,Over 3.5,3.6,Open,Spillers samlede antal tacklinger | Ramy Bensebaini,
Eintracht Frankfurt vs Borussia Dortmund,Ramy Bensebaini,Over 4.5,6.3334,Open,Spillers samlede antal tacklinger | Ramy Bensebaini,
Eintracht Frankfurt vs Borussia Dortmund,Ramy Bensebaini,Over 5.5,11.0,Open,Spillers samlede antal tacklinger | Ramy Bensebaini,
Eintracht Frankfurt vs Borussia Dortmund,Ramy Bensebaini,Over 6.5,17.0,Open,Spillers samlede antal tacklinger | Ramy Bensebaini,
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Nissen,Over 1.5,1.1539,Open,Spillers samlede antal tacklinger | Rasmus Nissen,
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Nissen,Over 2.5,1.625,Open,Spillers samlede antal tacklinger | Rasmus Nissen,
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Nissen,Over 3.5,2.8,Open,Spillers samlede antal tacklinger | Rasmus Nissen,
